geoid10,nearest_greenway_loop_contiguous_dist,nearest_greenway_loop_contiguous_score,los_closest_park_dist,los_dist_score,los_acre_score,los_exp_score,los_3_factor_total_score,los_3_factor_grade,los_total_score,los_total_grade,la_closest_park_dist,la_dist_score,la_acre_score,la_exp_score,la_3_factor_total_score,la_3_factor_grade,la_total_score,la_total_grade,la_los_closest_park_diff,la_los_closest_park_diff_pct,la_los_dist_score_diff,la_los_acre_score_diff,la_los_exp_score_diff,la_los_3_factor_total_score_diff,la_los_total_score_diff,pop_2018,popdensity_2018,pop_pct,tothh_2018,hh_pct,low_income,low_income_pct_tot_pop,low_income_pct_low_income,middle_income,middle_income_pct_tot_pop,middle_income_pct_middle_income,high_income,high_income_pct_tot_pop,high_income_pct_high_income,los_income_low_a,los_income_low_b,los_income_low_c,los_income_low_d,los_income_low_f,los_income_middle_a,los_income_middle_b,los_income_middle_c,los_income_middle_d,los_income_middle_f,los_income_high_a,los_income_high_b,los_income_high_c,los_income_high_d,los_income_high_f,la_income_low_a,la_income_low_b,la_income_low_c,la_income_low_d,la_income_low_f,la_income_middle_a,la_income_middle_b,la_income_middle_c,la_income_middle_d,la_income_middle_f,la_income_high_a,la_income_high_b,la_income_high_c,la_income_high_d,la_income_high_f,race_white_pop_2018,race_white_pct_totpop,race_white_pct_white_pop,race_black_pop_2018,race_black_pct_totpop,race_black_pct_black_pop,hisp_pop_2018,hisp_pct_totpop,hisp_pct_hisp,hisp_no_bw_pop_2018,hisp_no_bw_pct_totpop,hisp_no_bw_pct_hisp_no_bw_pop,minority_pop_2018,minority_pct_totpop,minority_pct_minority_pop,los_white_a,los_white_b,los_white_c,los_d_white_d,los_white_f,los_black_a,los_black_b,los_black_c,los_black_d,los_black_f,los_hisp_a,los_hisp_b,los_hisp_c,los_hisp_d,los_hisp_f,los_hisp_no_bw_a,los_hisp_no_bw_b,los_hisp_no_bw_c,los_hisp_no_bw_d,los_hisp_no_bw_f,los_minority_a,los_minority_b,los_minority_c,los_minority_d,los_minority_f,la_white_a,la_white_b,la_white_c,la_white_d,la_white_f,la_black_a,la_black_b,la_black_c,la_black_d,la_black_f,la_hisp_a,la_hisp_b,la_hisp_c,la_hisp_d,la_hisp_f,la_hisp_no_bw_a,la_hisp_no_bw_b,la_hisp_no_bw_c,la_hisp_no_bw_d,la_hisp_no_bw_f,la_minority_a,la_minority_b,la_minority_c,la_minority_d,la_minority_f,cac,council_dist,council_person,beltline,sqmi
371830537142012,3506.0796654757896,4,0.702942291458941,3,2,3,8,C,12,C,0.702942291458941,3,2,3,8,C,12,C,0.0,0.0,0,0,0,0,0,15,1355.4287674196198,0.00299750607494565,7,0.00347403161368768,2,0.000399667476659419,0.0037367811367288203,2,0.000399667476659419,0.00220921241577378,3,0.000599501214989129,0.00530222693531283,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,10,0.0019983373832971,0.00352281374179184,3,0.000599501214989129,0.00212083080011877,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,6,0.00119900242997826,0.00251600810154609,0,0,10,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,10,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,Northwest,E,Stef Mendell,Outside,0.0110666088551124
371830537142013,3375.18484544192,4,0.6191169152183841,4,3,3,10,B,14,B,0.6191169152183841,4,3,3,10,B,14,B,0.0,0.0,0,0,0,0,0,50,2217.90474430398,0.00999168691648548,21,0.0104220948410631,6,0.00119900242997826,0.0112103434101865,7,0.0013988361683079699,0.007732243455208221,8,0.0015986699066376801,0.0141392718275009,0,6,0,0,0,0,7,0,0,0,0,8,0,0,0,0,6,0,0,0,0,7,0,0,0,0,8,0,0,0,33,0.00659451336488042,0.0116252853479131,10,0.0019983373832971,0.007069436000395891,5,0.000999168691648548,0.00838883948794524,3,0.000599501214989129,0.008687342541916429,18,0.0035970072899347704,0.0075480243046382595,0,33,0,0,0,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,0,18,0,0,0,0,33,0,0,0,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,0,18,0,0,0,Northwest,E,Stef Mendell,Outside,0.0225437995605582
371830537142014,3648.06732140644,4,0.67079920865875,4,3,3,10,B,14,B,0.67079920865875,4,3,3,10,B,14,B,0.0,0.0,0,0,0,0,0,46,2288.00700023861,0.00919235196316665,19,0.00942951438000943,5,0.000999168691648548,0.009341952841822059,7,0.0013988361683079699,0.007732243455208221,7,0.0013988361683079699,0.0123718628490633,0,5,0,0,0,0,7,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,0,0,0,7,0,0,0,30,0.00599501214989129,0.0105684412253755,9,0.00179850364496739,0.0063624924003563,5,0.000999168691648548,0.00838883948794524,3,0.000599501214989129,0.008687342541916429,17,0.00339717355160506,0.00712868962104725,0,30,0,0,0,0,9,0,0,0,0,5,0,0,0,0,3,0,0,0,0,17,0,0,0,0,30,0,0,0,0,9,0,0,0,0,5,0,0,0,0,3,0,0,0,0,17,0,0,0,Northwest,E,Stef Mendell,Outside,0.020104833593255003
371830537142015,1110.9369451315,5,0.230526891796301,5,2,3,10,B,15,B,0.230526891796301,5,2,3,10,B,15,B,0.0,0.0,0,0,0,0,0,99,2950.8941136314697,0.0197835400946413,40,0.0198516092210725,12,0.00239800485995652,0.0224206868203729,12,0.00239800485995652,0.0132552744946427,16,0.0031973398132753602,0.0282785436550018,0,12,0,0,0,0,12,0,0,0,0,16,0,0,0,0,12,0,0,0,0,12,0,0,0,0,16,0,0,0,66,0.0131890267297608,0.0232505706958262,20,0.00399667476659419,0.0141388720007918,11,0.0021981711216268103,0.0184554468734795,7,0.0013988361683079699,0.0202704659311383,37,0.007393848318199259,0.0155153832928675,0,66,0,0,0,0,20,0,0,0,0,11,0,0,0,0,7,0,0,0,0,37,0,0,0,0,66,0,0,0,0,20,0,0,0,0,11,0,0,0,0,7,0,0,0,0,37,0,0,0,Northwest,E,Stef Mendell,Outside,0.0335491536421709
371830537142016,79.77922848437909,5,0.00501233384534869,5,3,3,11,B,16,B,0.00501233384534869,5,3,3,11,B,16,B,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northwest,E,Stef Mendell,Outside,5.2511612041923205e-05
371830537142017,1112.36051657229,5,0.230796091682379,5,2,3,10,B,15,B,0.230796091682379,5,2,3,10,B,15,B,0.0,0.0,0,0,0,0,0,43,3475.5395798900604,0.00859285074817752,14,0.00694806322737537,5,0.000999168691648548,0.009341952841822059,5,0.000999168691648548,0.0055230310394344395,6,0.00119900242997826,0.0106044538706257,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,28,0.00559534467323187,0.00986387847701716,9,0.00179850364496739,0.0063624924003563,5,0.000999168691648548,0.00838883948794524,4,0.000799334953318839,0.0115831233892219,16,0.0031973398132753602,0.00670935493745623,0,28,0,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,0,0,0,16,0,0,0,0,28,0,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,0,0,0,16,0,0,0,Northwest,E,Stef Mendell,Outside,0.0123721796318487
371830537142018,1065.0176138536,5,0.22183004875124201,5,3,3,11,B,16,B,0.22183004875124201,5,3,3,11,B,16,B,0.0,0.0,0,0,0,0,0,29,4220.61818706906,0.00579517841156158,13,0.00645177299684856,5,0.000999168691648548,0.009341952841822059,5,0.000999168691648548,0.0055230310394344395,6,0.00119900242997826,0.0106044538706257,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,19,0.0037968410282644798,0.0066933461094045,6,0.00119900242997826,0.00424166160023753,3,0.000599501214989129,0.00503330369276714,2,0.000399667476659419,0.00579156169461095,11,0.0021981711216268103,0.00461268151950116,0,19,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,11,0,0,0,0,19,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,11,0,0,0,Northwest,E,Stef Mendell,Outside,0.00687103137849543
371830537142019,1829.76810581762,5,0.32642430933071603,5,3,3,11,B,16,B,0.32642430933071603,5,3,3,11,B,16,B,0.0,0.0,0,0,0,0,0,13,1410.76316134276,0.00259783859828623,7,0.00347403161368768,2,0.000399667476659419,0.0037367811367288203,2,0.000399667476659419,0.00220921241577378,3,0.000599501214989129,0.00530222693531283,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,8,0.0015986699066376801,0.00281825099343348,3,0.000599501214989129,0.00212083080011877,1,0.00019983373832971002,0.00167776789758905,1,0.00019983373832971002,0.0028957808473054803,5,0.000999168691648548,0.0020966734179550697,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,Northwest,E,Stef Mendell,Outside,0.00921487061487105
371830537142020,2346.08706531459,5,0.424211993005561,4,3,3,10,B,15,B,0.424211993005561,4,3,3,10,B,15,B,0.0,0.0,0,0,0,0,0,44,2478.73319742493,0.008792684486507229,17,0.0084369339189558,5,0.000999168691648548,0.009341952841822059,5,0.000999168691648548,0.0055230310394344395,6,0.00119900242997826,0.0106044538706257,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,29,0.00579517841156158,0.0102161598511963,9,0.00179850364496739,0.0063624924003563,5,0.000999168691648548,0.00838883948794524,4,0.000799334953318839,0.0115831233892219,16,0.0031973398132753602,0.00670935493745623,0,29,0,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,0,0,0,16,0,0,0,0,29,0,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,0,0,0,16,0,0,0,Northwest,E,Stef Mendell,Outside,0.0177510028290702
371830537142021,8652.13470018777,3,1.37122895710677,2,2,3,7,C,10,C,1.37122895710677,2,2,3,7,C,10,C,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North,,,Outside,0.000805705110374686
371830537142022,5027.23172341825,4,0.9320048509611669,3,3,3,9,C,13,B,0.9320048509611669,3,3,3,9,C,13,B,0.0,0.0,0,0,0,0,0,2,401.44356826137397,0.000399667476659419,1,0.000496290230526812,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000399667476659419,0.000704562748358369,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.00019983373832971002,0.000419334683591015,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Northwest,,,Outside,0.004982020284100871
371830537142023,4945.90371761642,4,0.916602049082165,3,3,3,9,C,13,B,0.916602049082165,3,3,3,9,C,13,B,0.0,0.0,0,0,0,0,0,30,574.721369982577,0.00599501214989129,15,0.00744435345790218,5,0.000999168691648548,0.009341952841822059,5,0.000999168691648548,0.0055230310394344395,6,0.00119900242997826,0.0106044538706257,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,20,0.00399667476659419,0.007045627483583691,6,0.00119900242997826,0.00424166160023753,3,0.000599501214989129,0.00503330369276714,2,0.000399667476659419,0.00579156169461095,11,0.0021981711216268103,0.00461268151950116,0,20,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,11,0,0,0,0,20,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,11,0,0,0,Northwest,,,Outside,0.0521992074192569
371830537142024,3903.6972935544895,4,0.7192149136881401,3,3,3,9,C,13,B,0.7192149136881401,3,3,3,9,C,13,B,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northwest,E,Stef Mendell,Outside,0.00609636911038391
371830537142025,3155.2186993823802,4,0.5774570832256801,4,3,3,10,B,14,B,0.5774570832256801,4,3,3,10,B,14,B,0.0,0.0,0,0,0,0,0,5,607.730977959513,0.000999168691648548,2,0.000992580461053624,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000599501214989129,0.00105684412253755,1,0.00019983373832971002,0.000706943600039589,1,0.00019983373832971002,0.00167776789758905,1,0.00019983373832971002,0.0028957808473054803,2,0.000399667476659419,0.000838669367182029,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,Northwest,,,Outside,0.00822732455861926
371830537142026,3914.2997456892604,4,0.7212223209992009,3,3,3,9,C,13,B,0.7212223209992009,3,3,3,9,C,13,B,0.0,0.0,0,0,0,0,0,386,12294.4264010654,0.0771358229952679,186,0.0923099828779871,54,0.0107910218698043,0.100893090691678,60,0.0119900242997826,0.0662763724732133,71,0.0141881954214094,0.12548603746907,0,54,0,0,0,0,60,0,0,0,0,71,0,0,0,0,54,0,0,0,0,60,0,0,0,0,71,0,0,0,255,0.050957603274075995,0.089831750415692,77,0.0153871978513876,0.0544346572030483,42,0.00839301700984781,0.07046625169874,27,0.00539551093490216,0.0781860828772478,144,0.0287760583194782,0.0603841944371061,0,255,0,0,0,0,77,0,0,0,0,42,0,0,0,0,27,0,0,0,0,144,0,0,0,0,255,0,0,0,0,77,0,0,0,0,42,0,0,0,0,27,0,0,0,0,144,0,0,0,Northwest,E,Stef Mendell,Outside,0.0313963407000876
371830537142027,4394.92627470197,4,0.812250259814369,3,3,3,9,C,13,B,0.812250259814369,3,3,3,9,C,13,B,0.0,0.0,0,0,0,0,0,62,34537.2020883686,0.012389691776441999,28,0.0138961264547507,7,0.0013988361683079699,0.0130787339785509,10,0.0019983373832971,0.0110460620788689,10,0.0019983373832971,0.0176740897843761,0,7,0,0,0,0,10,0,0,0,0,10,0,0,0,0,7,0,0,0,0,10,0,0,0,0,10,0,0,0,41,0.0081931832715181,0.0144435363413466,12,0.00239800485995652,0.00848332320047507,7,0.0013988361683079699,0.0117443752831233,5,0.000999168691648548,0.0144789042365274,23,0.00459617598158332,0.00964469772259333,0,41,0,0,0,0,12,0,0,0,0,7,0,0,0,0,5,0,0,0,0,23,0,0,0,0,41,0,0,0,0,12,0,0,0,0,7,0,0,0,0,5,0,0,0,0,23,0,0,0,Northwest,E,Stef Mendell,Outside,0.0017951656836985102
371830537142028,5210.013577934529,4,0.9666226238956609,3,3,3,9,C,13,B,0.9666226238956609,3,3,3,9,C,13,B,0.0,0.0,0,0,0,0,0,9,998.597063934981,0.00179850364496739,3,0.00148887069158044,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00119900242997826,0.0021136882450751102,2,0.000399667476659419,0.0014138872000791802,1,0.00019983373832971002,0.00167776789758905,1,0.00019983373832971002,0.0028957808473054803,3,0.000599501214989129,0.0012580040507730401,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,Northwest,,,Outside,0.00901264416353821
371830537142029,5894.231413853199,3,1.0962095194512098,2,3,3,8,C,11,C,1.0962095194512098,2,3,3,8,C,11,C,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North,,,Outside,0.0014170440343210901
371830537142030,4624.95307359938,4,0.8558158983627858,3,3,3,9,C,13,B,0.8558158983627858,3,3,3,9,C,13,B,0.0,0.0,0,0,0,0,0,187,26112.9025067279,0.0373689090676557,79,0.0392069282116182,23,0.00459617598158332,0.0429729830723814,26,0.00519567719657245,0.0287197614050591,31,0.006194845888220999,0.0547896783315659,0,23,0,0,0,0,26,0,0,0,0,31,0,0,0,0,23,0,0,0,0,26,0,0,0,0,31,0,0,0,124,0.024779383552883998,0.0436828903982189,37,0.007393848318199259,0.0261569132014648,20,0.00399667476659419,0.0335553579517809,13,0.00259783859828623,0.0376451510149712,69,0.013788527944749999,0.02893409316778,0,124,0,0,0,0,37,0,0,0,0,20,0,0,0,0,13,0,0,0,0,69,0,0,0,0,124,0,0,0,0,37,0,0,0,0,20,0,0,0,0,13,0,0,0,0,69,0,0,0,Northwest,E,Stef Mendell,Outside,0.007161210821042209
371830537142031,4179.57562201288,4,0.7714637426519001,3,3,3,9,C,13,B,0.7714637426519001,3,3,3,9,C,13,B,0.0,0.0,0,0,0,0,0,91,14282.482960585301,0.0181848701880036,54,0.0267996724484479,16,0.0031973398132753602,0.0298942490938306,17,0.00339717355160506,0.0187783055340771,20,0.00399667476659419,0.0353481795687522,0,16,0,0,0,0,17,0,0,0,0,20,0,0,0,0,16,0,0,0,0,17,0,0,0,0,20,0,0,0,60,0.0119900242997826,0.0211368824507511,18,0.0035970072899347704,0.0127249848007126,10,0.0019983373832971,0.0167776789758905,7,0.0013988361683079699,0.0202704659311383,34,0.00679434710321013,0.0142573792420945,0,60,0,0,0,0,18,0,0,0,0,10,0,0,0,0,7,0,0,0,0,34,0,0,0,0,60,0,0,0,0,18,0,0,0,0,10,0,0,0,0,7,0,0,0,0,34,0,0,0,Northwest,E,Stef Mendell,Outside,0.0063714411738581295
371830537142032,4789.509917823871,4,0.8869820455169891,3,3,3,9,C,13,B,0.8869820455169891,3,3,3,9,C,13,B,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northwest,,,Outside,0.000833256168765521
371830537142033,6655.651149363371,3,1.24041778425327,2,3,3,8,C,11,C,1.24041778425327,2,3,3,8,C,11,C,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northwest,A,Dickie Thompson,Outside,0.00116946913132059
371830537143000,6734.76721126644,3,1.27284615382363,2,2,3,7,C,10,C,1.27284615382363,2,2,3,7,C,10,C,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North,A,Dickie Thompson,Outside,0.00187069640075078
371830537143001,5726.58274609021,3,1.08190207780463,2,2,3,7,C,10,C,1.08190207780463,2,2,3,7,C,10,C,0.0,0.0,0,0,0,0,0,21,912.9675580229069,0.0041965085049239,8,0.0039703218442145,3,0.000599501214989129,0.005605171705093229,3,0.000599501214989129,0.00331381862366066,3,0.000599501214989129,0.00530222693531283,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,14,0.0027976723366159397,0.00493193923850858,4,0.000799334953318839,0.0028277744001583604,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,8,0.0015986699066376801,0.00335467746872812,0,0,14,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,8,0,0,0,0,14,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,8,0,0,Northwest,A,Dickie Thompson,Outside,0.023001912625982997
371830537143002,5720.54157929734,3,1.0807579174272,2,2,2,6,D,9,C,1.0807579174272,2,2,2,6,D,9,C,0.0,0.0,0,0,0,0,0,226,4240.77188913474,0.0451624248625144,103,0.0511178937442616,23,0.00459617598158332,0.0429729830723814,40,0.007993349533188391,0.0441842483154755,39,0.00779351579485868,0.0689289501590668,0,0,23,0,0,0,0,40,0,0,0,0,39,0,0,0,0,23,0,0,0,0,40,0,0,0,0,39,0,0,152,0.0303747282261159,0.05354676887523599,44,0.008792684486507229,0.0311055184017419,22,0.00439634224325361,0.036910893746959,11,0.0021981711216268103,0.0318535893203602,84,0.0167860340196956,0.0352241134216452,0,0,152,0,0,0,0,44,0,0,0,0,22,0,0,0,0,11,0,0,0,0,84,0,0,0,0,152,0,0,0,0,44,0,0,0,0,22,0,0,0,0,11,0,0,0,0,84,0,0,Northwest,A,Dickie Thompson,Outside,0.0532921849861893
371830537143003,6229.88857431538,3,1.17722480551578,2,2,3,7,C,10,C,1.17722480551578,2,2,3,7,C,10,C,0.0,0.0,0,0,0,0,0,180,5919.93896858489,0.0359700728993477,76,0.0377180575200377,17,0.00339717355160506,0.031762639662195,30,0.00599501214989129,0.0331381862366066,29,0.00579517841156158,0.0512548603746907,0,0,17,0,0,0,0,30,0,0,0,0,29,0,0,0,0,17,0,0,0,0,30,0,0,0,0,29,0,0,120,0.0239800485995652,0.0422737649015021,35,0.0069941808415398396,0.0247430260013856,18,0.0035970072899347704,0.0301998221566029,9,0.00179850364496739,0.0260620276257493,67,0.0133888604680905,0.028095423800598002,0,0,120,0,0,0,0,35,0,0,0,0,18,0,0,0,0,9,0,0,0,0,67,0,0,0,0,120,0,0,0,0,35,0,0,0,0,18,0,0,0,0,9,0,0,0,0,67,0,0,Northwest,A,Dickie Thompson,Outside,0.0304057188689274
371830537143004,7008.9360335123,3,1.32477206695823,2,2,3,7,C,10,C,1.32477206695823,2,2,3,7,C,10,C,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northwest,,,Outside,0.00414390109098028
371830537143005,6794.493004390561,3,1.28415785689729,2,2,3,7,C,10,C,1.28415785689729,2,2,3,7,C,10,C,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North,A,Dickie Thompson,Outside,0.00271097378011539
371830537143006,6986.76930353431,3,1.32057421793119,2,2,3,7,C,10,C,1.32057421793119,2,2,3,7,C,10,C,0.0,0.0,0,0,0,0,0,103,6784.34867395997,0.0205828750479601,38,0.0188590287600189,9,0.00179850364496739,0.0168155151152797,15,0.00299750607494565,0.0165690931183033,15,0.00299750607494565,0.0265111346765642,0,0,9,0,0,0,0,15,0,0,0,0,15,0,0,0,0,9,0,0,0,0,15,0,0,0,0,15,0,0,69,0.013788527944749999,0.0243074148183637,20,0.00399667476659419,0.0141388720007918,10,0.0019983373832971,0.0167776789758905,5,0.000999168691648548,0.0144789042365274,38,0.00759368205652897,0.0159347179764586,0,0,69,0,0,0,0,20,0,0,0,0,10,0,0,0,0,5,0,0,0,0,38,0,0,0,0,69,0,0,0,0,20,0,0,0,0,10,0,0,0,0,5,0,0,0,0,38,0,0,Northwest,A,Dickie Thompson,Outside,0.0151820027168326
371830537143007,6423.923370953771,3,1.2139736737480902,2,2,3,7,C,10,C,1.2139736737480902,2,2,3,7,C,10,C,0.0,0.0,0,0,0,0,0,150,5850.742826654339,0.0299750607494565,69,0.03424402590635,16,0.0031973398132753602,0.0298942490938306,27,0.00539551093490216,0.029824367612946,26,0.00519567719657245,0.0459526334393779,0,0,16,0,0,0,0,27,0,0,0,0,26,0,0,0,0,16,0,0,0,0,27,0,0,0,0,26,0,0,101,0.0201832075713007,0.0355804187920976,29,0.00579517841156158,0.0205013644011481,15,0.00299750607494565,0.0251665184638357,8,0.0015986699066376801,0.0231662467784438,56,0.0111906893464637,0.0234827422810968,0,0,101,0,0,0,0,29,0,0,0,0,15,0,0,0,0,8,0,0,0,0,56,0,0,0,0,101,0,0,0,0,29,0,0,0,0,15,0,0,0,0,8,0,0,0,0,56,0,0,Northwest,A,Dickie Thompson,Outside,0.0256377701847776
